Location|Age|T_g|P|SiO2|TiO2|Al2O3|FeOT|MnO|MgO|CaO|Na2O|K2O
Isua ophiolite, SW Greenland|3750|1568.7550314261|1.76842289156325|48.84|0.59|7.91|11.4851485148515|0.2|15.06|11.41|0.93|0.12
Isua ophiolite, SW Greenland|3750|1572.59307937224|1.56794273276167|50|0.49|6.2|11.5391539153915|0.23|17.27|9.77|0.67|0.39
Isua ophiolite, SW Greenland|3750|1533.50892253327|1.79122767787387|49.54|0.62|9.13|11.7191719171917|0.23|13.51|10.97|1.12|0.17
Isua ophiolite, SW Greenland|3750|1615.67744238854|2.00757676010379|48.26|0.5|7.19|11.980198019802|0.24|18.66|8.49|0.51|0.05
Isua, SW Greenland|3750|1517.26070812092|0.812967861331708|51.07|0.32|5.47|10.1531048951049|0.19|21.84|9.56|0.01|0.25
Isua, SW Greenland|3750|1528.70064770218|0.917726025355742|50.93|0.36|5.68|10.3599440559441|0.19|21.86|9.23|0.01|0.24
Isua, SW Greenland|3750|1505.36630121372|1.23721603621723|51.56|0.46|5.94|10.4049090909091|0.18|17.29|10.89|1.39|0.7
Isua, SW Greenland|3750|1523.72703169594|0.945553119556868|51.29|0.52|6.04|10.5398041958042|0.17|19.35|10.5|0.35|0.04
Isua, SW Greenland|3750|1457.7570381686|1.3427347488709|52.17|0.9|10.93|10.7736223776224|0.16|11.7|9.53|1.95|0.63
Isua, SW Greenland|3750|1459.92198839842|1.20974233795224|52.49|0.64|12.14|10.9175104895105|0.17|10.55|10.09|1.38|0.36
Isua, SW Greenland|3750|1481.89099647743|1.38885158577138|51.94|0.58|8.67|11.0074405594406|0.19|14.5|9.56|2.24|0.01
Isua, SW Greenland|3750|1493.12474085552|1.5191880148954|51.48|0.6|8.88|11.1873006993007|0.19|14.62|9.49|2.22|0.01
Isua, SW Greenland|3750|1512.93591375532|1.70179517996108|51.2|0.62|8.38|11.547020979021|0.19|14.42|10.03|2.19|0.07
Isua, SW Greenland|3750|1585.5234328227|1.57944945132757|50.18|0.5|6.46|11.574|0.19|19.57|9.76|0.39|0.04
Isua, SW Greenland|3750|1557.08073061018|1.65292503483376|50.94|0.64|7.72|11.6729230769231|0.22|15.69|10.16|1.49|0.07
Isua, SW Greenland|3750|1553.97146078232|1.69574782943984|51|0.59|8.09|11.6909090909091|0.19|15.14|10.1|1.8|0.01
Isua, SW Greenland|3750|1555.37024491559|1.68943332530705|51.1|0.6|7.96|11.7268811188811|0.2|15.18|10.09|1.78|0.01
Isua, SW Greenland|3750|1559.79737054434|1.7332224490146|50.95|0.59|7.99|11.7898321678322|0.17|15.28|10.05|1.72|0.05
Isua, SW Greenland|3750|1540.31101745128|1.85282716465975|50.72|0.64|8.3|12.0596223776224|0.22|13.98|11.01|1.57|0.07
Isua, SW Greenland|3750|1537.89699886313|1.88569648197342|51.18|0.63|8|12.0776083916084|0.19|14.81|9.45|1.85|0.39
Isua, SW Greenland|3750|1643.11585695105|2.43669471152649|48.02|0.52|7.85|12.2394825174825|0.21|21.04|8.33|0.34|0.01
Isua, SW Greenland|3750|1529.09987485478|1.94095739608911|51.7|0.78|10.28|12.2574685314685|0.25|9.36|11.4|2.37|0.15
Isua, SW Greenland|3750|1606.694954741|2.04761587540116|49.38|0.71|8.24|12.2754545454546|0.2|18.09|8.98|0.66|0.06
Isua, SW Greenland|3750|1634.63816282421|2.45431455745049|47.93|0.72|8.24|12.3833706293706|0.19|19.25|9.38|0.43|0.04
Isua, SW Greenland|3750|1529.05466183046|1.87504270939468|53.11|0.87|10.74|12.5902097902098|0.42|8.86|8.92|2.87|0.13
Isua, SW Greenland|3750|1645.67061918269|2.49327519900516|48.24|0.68|7.93|12.6351748251748|0.19|19.52|8.93|0.39|0.04
Isua, SW Greenland|3750|1667.17000511559|2.81675204043496|47.81|0.67|8.24|13.0308671328671|0.19|19.37|8.78|0.36|0.06
Isua, SW Greenland|3750|1605.27932779579|2.72324096759199|48.76|0.67|8.89|13.1387832167832|0.23|13.98|11.39|1.27|0.12
Isua, SW Greenland|3750|1608.00524007012|2.82957690112333|48.37|0.8|9.57|13.2736783216783|0.21|11.14|13.89|1.05|0.17
Isua, SW Greenland|3750|1610.81769938828|2.90098855102691|48.27|0.8|9.86|13.2826713286713|0.25|13.49|11.1|1.25|0.17
Isua, SW Greenland|3750|1646.12219013764|3.45421708171643|46.34|0.75|8.57|13.3726013986014|0.32|12.57|15.75|0.62|0.18
Isua, SW Greenland|3750|1584.61814246535|2.79847823520771|49.61|1.05|11.9|13.4355524475525|0.19|9.99|9.34|1.43|1.51
Isua, SW Greenland|3750|1612.57185337057|2.92029033604638|49.28|0.88|10.06|13.7862797202797|0.22|10.91|11.39|0.77|1.13
Isua, SW Greenland|3750|1625.02179616705|3.08615648144235|48.56|0.79|9.78|13.8132587412587|0.21|10.27|13.55|0.88|0.57
Isua, SW Greenland|3750|1748.06702396779|5.91341854617852|44.82|0.87|11.72|15.8906433566434|0.22|11.36|11.23|0.97|1.09
Isua|3800|1464.09072161478|1.10477156970547|52.5|0.74|9.3|10.7916083916084|0.21|12.1|9.9|1.59|0.21
Isua|3800|1469.58887284607|1.28118179941911|52.6|0.77|9.5|10.9714685314685|0.21|10.9|10.8|2.14|0.16
Isua|3800|1486.60982528211|1.34683818068314|51.3|0.76|9|11.0613986013986|0.22|10.8|11.2|1.71|0.16
Isua|3800|1519.17321673596|2.5555533710753|47.3|0.91|12.5|11.3311888111888|0.27|9.5|10.2|2.94|0.97
Isua|3800|1484.62477096117|1.26532767296871|52.8|0.77|9.3|11.3311888111888|0.21|11.2|10.5|1.68|0.16
Isua|3800|1509.46091433164|1.59691854043727|51.2|0.75|9.3|11.600979020979|0.22|11.4|10.7|1.81|0.16
Isua|3800|1508.44083687054|1.55066309613236|51.7|0.76|9.3|11.6909090909091|0.22|11.4|10.6|1.77|0.16
Isua|3800|1518.77766541561|1.72766214522525|51.3|0.74|9.5|11.8707692307692|0.22|11.4|10.6|1.9|0.22
Isua|3800|1524.34727076416|1.75946351027734|51.1|0.78|9.4|11.9606993006993|0.22|11.5|10.4|1.84|0.21
Isua|3800|1540.2658490441|1.87070646081385|50.8|0.78|9.2|12.2304895104895|0.22|12|10.6|1.61|0.16
Isua|3800|1555.1920989121|2.27514663504873|51.3|0.97|10.3|12.86|0.22|9.7|9.8|2.78|0.19
Isua|3800|1667.52203271995|3.78662471695519|47.7|0.97|9.7|14.6586013986014|0.29|10.5|9.8|2.07|0.18
Isua, SW Greenland|3800|1341.85732910956|1.05538276646827|47.1|0.21|19.56|7.83978397839784|0.13|10.88|8.07|1.68|0.1
Isua, SW Greenland|3800|1336.92754983995|0.691351648753137|50.4|0.26|17.7|8.03|0.18|9.11|10.1|1.03|0.2
Isua, SW Greenland|3800|1373.24738265132|1.13418884761193|46.5|0.23|16.83|8.20882088208821|0.2|11.31|11.68|1.18|0.04
Isua, SW Greenland|3800|1372.5008294339|0.953455411877572|49|0.24|16.9|8.65|0.19|12.3|9.17|1.02|0.12
Isua, SW Greenland|3800|1385.11585678791|1.03021217413606|48.4|0.26|17.3|8.84|0.2|11.8|8.73|1.04|0.02
Isua, SW Greenland|3800|1386.07106547544|1.02127943795707|49.2|0.3|19.8|9.11|0.14|9.77|7.84|0.87|0.13
Isua, SW Greenland|3800|1393.7233818808|1.08054445471249|48.9|0.28|18|9.16|0.21|11.7|8.81|0.79|0.15
Isua, SW Greenland|3800|1392.57427180609|1.18572138319349|49.5|0.34|18.9|9.17|0.21|8.28|9.87|1.47|0.26
Isua, SW Greenland|3800|1398.64850370345|1.3465818818146|48.6|0.24|17.2|9.2|0.16|12|7.81|2.29|0.07
Isua, SW Greenland|3800|1405.64173090148|1.1633669369729|48.61|0.27|17.73|9.36993699369937|0.13|12.76|7.57|0.96|0.15
Isua, SW Greenland|3800|1432.64637659646|1.48698173924462|46.8|0.26|17|9.57|0.23|11.6|10.5|0.88|0.18
Isua, SW Greenland|3800|1435.18727202779|1.67572185137427|46.4|0.27|17.4|9.58|0.23|11.4|10.3|1.43|0.18
Isua, SW Greenland|3800|1413.23253598035|1.20998230158203|49.5|0.31|18.52|9.64896489648965|0.23|8.8|9.32|1.23|0.08
Isua, SW Greenland|3800|1441.06439481417|1.31911905304608|47.3|0.23|16.1|9.68|0.2|14.7|7.12|0.57|0.14
Isua, SW Greenland|3800|1417.51893262392|1.37489914492665|50.3|0.32|17.6|9.81|0.2|8.47|9.34|2.34|0.13
Isua, SW Greenland|3800|1426.74144648478|1.2336855122372|48.2|0.29|18.4|9.81|0.17|12.4|6.57|0.76|0.06
Isua, SW Greenland|3800|1429.13501479437|1.36481726891725|48.62|0.36|17.37|9.82898289828983|0.15|9.31|8.6|1.65|0.1
Isua, SW Greenland|3800|1440.81864437243|1.44276760057428|46.9|0.27|17.7|9.84|0.18|12.7|7.77|0.74|0.1
Isua, SW Greenland|3800|1464.75405270164|1.47350570706324|46.62|0.19|13.42|9.91899189918992|0.23|14.28|10.17|0.62|0.07
Isua, SW Greenland|3800|1431.54287459062|1.49873399888922|48.74|0.3|17.83|9.92799279927993|0.22|9.37|9.33|1.88|0.1
Isua, SW Greenland|3800|1471.1924707609|0.97733717617811|49.31|0.22|16.19|9.97299729972997|0.19|17.15|2.78|0.5|0.11
Isua, SW Greenland|3800|1434.99118115465|1.42254582323645|49.6|0.32|17.6|10.1620162016202|0.17|9.72|8.1|2|0.02
Isua, SW Greenland|3800|1444.23200102027|1.36071573022302|50.03|0.39|17.82|10.3870387038704|0.17|8.05|7.37|1.8|0.15
Isua, SW Greenland|3800|1470.31113979431|1.82321216806546|47.7|0.55|17|10.6|0.17|10.1|9.57|1.66|0.15
Isua, SW Greenland|3800|1464.18309522174|1.68383259237815|48.3|0.37|18.5|10.7|0.15|9.32|8.13|1.01|0.72
Isua, SW Greenland|3800|1488.62393580384|1.77922496793097|46.9|0.22|15.6|10.7|0.2|13.4|7.92|1.06|0.04
Isua, SW Greenland|3800|1506.21250257332|1.8996650438624|47.4|0.28|15.8|11.2|0.18|14.7|5.56|1.41|0.04
Isua, SW Greenland|3800|1547.02804325348|1.87585500809261|46.7|0.27|15.7|11.2|0.19|15.8|6|0.53|0.03
Isua, SW Greenland|3800|1504.99864678891|1.98225100677524|48.7|0.83|15.2|11.4|0.2|8.16|11.3|1.56|0.26
Isua, SW Greenland|3800|1513.20586026949|1.75051264679132|51.62|0.62|8.31|11.6729230769231|0.19|14.78|8.61|2.26|0.54
Isua, SW Greenland|3800|1554.78634606385|2.64008459713097|47.8|0.97|15.1|12.4|0.21|8.16|10.1|2.4|0.04
Nuvvuagittuq greenstones|3800|1458.06864034339|0.396832787382563|50.87|0.5|4.41|9.02|0.17|19.87|12.16|0.44|0.1
Nuvvuagittuq greenstones|3800|1553.17883114014|1.95270211285872|44.69|0.46|11.73|9.99|0.12|22.27|5.49|0.3|0.12
Nuvvuagittuq greenstones|3800|1428.3419213678|1.33810869943052|49.47|0.29|18.2|10.01800180018|0.19|9.58|9.02|1.43|0.02
Nuvvuagittuq greenstones|3800|1554.75729193564|1.93776240255034|46.51|0.39|11.28|10.51|0.17|20.89|6.56|0.66|0.12
Nuvvuagittuq greenstones|3800|1597.21058337508|1.75116380065263|49.44|0.65|5.51|11.8|0.29|17.79|11.34|0.48|0.13
Nuvvuagittuq greenstones|3800|1740.77075892577|3.85236107722689|46.1|0.61|5.8|13.57|0.18|20.79|9.4|0.24|0.06
Nuvvuagittuq greenstones|3800|1759.75871412349|4.22546991691434|46.77|0.64|6.15|14.58|0.26|18.14|10.69|0.25|0.06
Nuvvuagittuq Greenstone belt|3825|1592.8290778383|2.37905673566011|47.34|1.14|14.21|12.41|0.29|16.48|1.77|0.64|1.91
Innersuartuut, SW Greenland|3850|1592.8290778383|2.37905673566011|47.34|1.14|14.21|12.41|0.29|16.48|1.77|0.64|1.91
Innersuartuut, SW Greenland|3850|1617.46608480516|2.91759044480639|51.66|1.1475|10.56|14.56|0.21|8.39|9.26|2.42|0.4957
Innersuartuut, SW Greenland|3850|1646.98140767086|3.64230683244424|50.77865|1.31082|11.208035|15.231008|0.210682|8.06282|9.126185|2.59083|1.141457945
